videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,commentId
puqaWrEC7tY,best band in the world,best band in the world,james harmer,https://yt3.ggpht.com/ytc/AGIKgqOuWR-sjzfc92PwxGce8O5jwZG8ryMd2XMojQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCHvelqemgig79_GtKGGcVBg,{'value': 'UCHvelqemgig79_GtKGGcVBg'},True,none,0,2018-09-05T20:28:45Z,2018-09-05T20:28:45Z,,UgwVzUpNRkZ23LxDt7J4AaABAg
puqaWrEC7tY,Love nickelback,Love nickelback,Jason Ramirez,https://yt3.ggpht.com/ytc/AGIKgqNQvA4-5nF92clWS0-kur8f8XWTHOfE1cIfdmLPuw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCreVH9_8XgV-iHKxkS8houA,{'value': 'UCreVH9_8XgV-iHKxkS8houA'},True,none,0,2018-09-04T01:47:52Z,2018-09-04T01:47:52Z,,UgzZlOChUsRfoLmcbbR4AaABAg
d380meD0W0M,"This is so funny, 2023 gang 🤝","This is so funny, 2023 gang 🤝",Inpherior,https://yt3.ggpht.com/ytc/AGIKgqNzx8fiO0BJE5vc5M3nvRAMzKYTlKpO2jadtyvyHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoM8usmFgwHqJYfDc1-c8jg,{'value': 'UCoM8usmFgwHqJYfDc1-c8jg'},True,none,0,2023-02-26T21:43:11Z,2023-02-26T21:43:11Z,,UgwL_VKScxSwRSogmIF4AaABAg
d380meD0W0M,It&#39;s 2023 and i still love this series,It's 2023 and i still love this series,Lawrence Agustin,https://yt3.ggpht.com/ytc/AGIKgqN1xcbqNSKvTaJviWf4FickBZU1KWpuj2BbW73Omg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsxXeokaHjlp8dVk57FTbHg,{'value': 'UCsxXeokaHjlp8dVk57FTbHg'},True,none,1,2023-02-15T18:04:06Z,2023-02-15T18:04:06Z,,UgxgEZPdvHVLv0mVcNd4AaABAg
d380meD0W0M,happy derrick day!,happy derrick day!,faive,https://yt3.ggpht.com/tllXuKWyErDENKrrUR0O_NnkoJl4xwhyjiprYAIEUGFQ8Or_F93vDGT4-7ZsMKb61z4dzF_XLA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCqW7JJJODsmju3GS28AxByw,{'value': 'UCqW7JJJODsmju3GS28AxByw'},True,none,0,2022-10-18T19:45:06Z,2022-10-18T19:45:06Z,,UgychCoB8rMiJm0ROC14AaABAg
d380meD0W0M,Happy derek day to those who celebrate,Happy derek day to those who celebrate,A,https://yt3.ggpht.com/2jp65b5yBCptDi4GewlDJ9EvCUFI6hHYhAZTFpQq7fpSWbzS0n68EAZYcQ23JBEuruuaiLlCDhs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCctoawGkiEwlr8LCaWIRLJg,{'value': 'UCctoawGkiEwlr8LCaWIRLJg'},True,none,2,2022-10-17T22:36:34Z,2022-10-17T22:36:34Z,,Ugw9hA6zwU0kp4JizZt4AaABAg
d380meD0W0M,Aye happy Derek day lol,Aye happy Derek day lol,Shubhekchha,https://yt3.ggpht.com/ceDrPbhzTHilejq3mLEOU-7CG2SCBRJIYzp7mVZ7kmRPTl1UHYv-Q13u82rKm3_AcgaI3f_erA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCb82lFPHG7ysf-6NQ20XHgw,{'value': 'UCb82lFPHG7ysf-6NQ20XHgw'},True,none,3,2022-10-17T03:00:12Z,2022-10-17T03:00:12Z,,UgwHAjHmNSfKNx35J2l4AaABAg
d380meD0W0M,Can’t wait to celebrate Derek day this year!,Can’t wait to celebrate Derek day this year!,pionpi_x,https://yt3.ggpht.com/HjjzH9GnHhrRGuZTz6z-9PP9f_Lq4WenexJ1ERNpsBooVqALfw8KLCtZ22RDGbUAlyUfE_wx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxPZNEN9fpOVPmC3rHzFxFA,{'value': 'UCxPZNEN9fpOVPmC3rHzFxFA'},True,none,1,2022-10-04T20:08:56Z,2022-10-04T20:08:56Z,,UgwAQi5ywr66EPHfPAt4AaABAg
d380meD0W0M,where is your hair derick,where is your hair derick,Noel Keller,https://yt3.ggpht.com/ytc/AGIKgqPUndV0B7OCYMbv9XcKKI1Qajs9gsWVqxYcssLhvkcwoWI6c2m_ijEu3p4i_MTH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7Rs2oO6qCCLEEvhyHtAMkA,{'value': 'UC7Rs2oO6qCCLEEvhyHtAMkA'},True,none,0,2022-05-22T06:54:07Z,2022-05-22T06:54:07Z,,UgxDqTaKsk674Lb3sIB4AaABAg
d380meD0W0M,dereks a real man,dereks a real man,TroLLotier,https://yt3.ggpht.com/c71ovaWNQbOJVcqU7PI_mSl1qyGOSrx5C2o2rlyOdoe0GehzeP1HS4Xf5hg7nwD9uT8e_izR=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzjy2kuILDoY1VsHcJYLijA,{'value': 'UCzjy2kuILDoY1VsHcJYLijA'},True,none,0,2022-05-06T17:19:27Z,2022-05-06T17:19:27Z,,UgxfibrR9ywEynMu4vR4AaABAg
d380meD0W0M,I miss &#39;&#39;I Dare You&#39;&#39;,I miss ''I Dare You'',a guy without a beard,https://yt3.ggpht.com/V14RhSxjZRLwC0SkO3Sl_eh6u12ZG8ZoOhyobAfOKcAyVMua0qI0C9MG42IDzJUCirigVVTwgA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxIWDv-pM47CMXuJr3Vf59w,{'value': 'UCxIWDv-pM47CMXuJr3Vf59w'},True,none,0,2022-04-08T16:19:09Z,2022-04-08T16:19:09Z,,UgwEjD_UiIaKO0Y9lpR4AaABAg
d380meD0W0M,I miss this series,I miss this series,DLHP,https://yt3.ggpht.com/ytc/AGIKgqMCM0IAdhrPJ6CDUxG3OZHINZzsQqOrZ3B14TAQ-Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCnPo1VDDn00QG356hSt09ng,{'value': 'UCnPo1VDDn00QG356hSt09ng'},True,none,0,2022-03-07T18:45:12Z,2022-03-07T18:45:12Z,,Ugyaa_vJkfjTReUCmjh4AaABAg
d380meD0W0M,Never did 30 year olds look so young,Never did 30 year olds look so young,Prob_io,https://yt3.ggpht.com/ytc/AGIKgqPPlQLUwtyED8OD0UTh6VU9gVmdcxhA5cDsxU2Erw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPMRS1Tk4H_4r1fhgoBbauw,{'value': 'UCPMRS1Tk4H_4r1fhgoBbauw'},True,none,0,2022-02-20T13:05:21Z,2022-02-20T13:05:21Z,,Ugx_O9Wt043PWewAluF4AaABAg
d380meD0W0M,yesterday was Derek-Day,yesterday was Derek-Day,TheWorstGamer,https://yt3.ggpht.com/ytc/AGIKgqOBTx44_CJjljOy-EkVPMeiCIm7RCVp_auyNQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuQV6oLy-SeeRwnwc1ct2MQ,{'value': 'UCuQV6oLy-SeeRwnwc1ct2MQ'},True,none,0,2021-11-18T11:27:30Z,2021-11-18T11:27:30Z,,UgySQ08FjKkPK_PT_tt4AaABAg
d380meD0W0M,Happy Derrick day omg :&#39;),Happy Derrick day omg :'),Nithila,https://yt3.ggpht.com/ytc/AGIKgqPYyQ2ygVt-iqdu3hQQ0a_C-vhLAr9bVzyP0C5z=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp2aNKMT_9qWRMTU0pg-tZQ,{'value': 'UCp2aNKMT_9qWRMTU0pg-tZQ'},True,none,1,2021-10-17T18:20:20Z,2021-10-17T18:20:20Z,,Ugx0tpLTZsi1i2Ewln94AaABAg
d380meD0W0M,Happy Derrick day!,Happy Derrick day!,Eddie,https://yt3.ggpht.com/ytc/AGIKgqN6uNRYnNrmQ5s2nWbnBXIydsU8vI79gpXFqenBsoE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwEICqMTQGov-CpCjL5WizA,{'value': 'UCwEICqMTQGov-CpCjL5WizA'},True,none,3,2021-10-17T14:28:17Z,2021-10-17T14:28:17Z,,UgyXmq3Hl_1_3I7DgNJ4AaABAg
d380meD0W0M,Happy Derek Day everyone!,Happy Derek Day everyone!,Dynac13,https://yt3.ggpht.com/taxC-HBAdAyZHE_lAxuKmkOfsXwfVtQgmdpQbgPtsyxst3xQSL0mq845Zp0Z-4AuvlqHSehVJ_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChFKDYVLwOhMm1K1XUiqQjA,{'value': 'UChFKDYVLwOhMm1K1XUiqQjA'},True,none,1,2021-10-17T13:09:03Z,2021-10-17T13:09:08Z,,UgyWr__jcvGCddo9afZ4AaABAg
d380meD0W0M,It’s Derrick Day once again,It’s Derrick Day once again,Christian G,https://yt3.ggpht.com/VaNVLJaM0yANtBhd6321XCAh_76tXDRTXPGqp00VkXixKDeoPnoQk1d_gw1itaKaHQ0p-kZ1Qw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEWK6nkToX1FYVCKZA9Hy2g,{'value': 'UCEWK6nkToX1FYVCKZA9Hy2g'},True,none,2,2021-10-17T13:02:56Z,2021-10-17T13:02:56Z,,UgwlPeF89O1F4gEt5WJ4AaABAg
d380meD0W0M,"Hey, y&#39;all I&#39;m back to say HAPPY DEREK DAY, OCTOBER 17, 2021!","Hey, y'all I'm back to say HAPPY DEREK DAY, OCTOBER 17, 2021!",BoyFangirl,https://yt3.ggpht.com/gy5VtG2zqBCJ80OCHpdMwPGXvLUHfKBE0MpkY3XOAfgr-JnHykwy-VmYlVPqe3zB5UMwXZv-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCItpzNLMoQOKVChqm0Fhpog,{'value': 'UCItpzNLMoQOKVChqm0Fhpog'},True,none,1,2021-10-17T00:43:30Z,2021-10-17T00:43:30Z,,UgzgAVjKcaeg1WsZifp4AaABAg
d380meD0W0M,Happy anniversary,Happy anniversary,Angelo Alvarez,https://yt3.ggpht.com/ytc/AGIKgqMmEwmv6dX9JhmTVqqpffbNqgD2-SXEbcyi6GA6_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmQqYh-NiTBXRryHURwjyUA,{'value': 'UCmQqYh-NiTBXRryHURwjyUA'},True,none,1,2021-10-16T17:03:48Z,2021-10-16T17:03:48Z,,UgzfEnCCbsw0XTDbP6l4AaABAg
d380meD0W0M,First girl: takes 10 seconds to notice Derrick&#39;s hair<br>Luci: takes 17 seconds to notice Derrick&#39;s hair<br>Erica: immediately notices Derrick&#39;s hair,"First girl: takes 10 seconds to notice Derrick's hair
Luci: takes 17 seconds to notice Derrick's hair
Erica: immediately notices Derrick's hair",Smiley,https://yt3.ggpht.com/_41JuvxZCU5e4arge7mvCe_IC67i6nMZMO30BDWDVE5uZWl78VRTws7lzPDXlywIxEz34UZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNY-RdPKuWJ7BI8nEkKO6jQ,{'value': 'UCNY-RdPKuWJ7BI8nEkKO6jQ'},True,none,0,2021-09-25T10:43:17Z,2021-09-25T10:43:17Z,,Ugy8ff9w0nwI2DE1ogl4AaABAg
d380meD0W0M,more like hot Cheeto as cheesy cheetahs lol 😆?,more like hot Cheeto as cheesy cheetahs lol 😆?,Ashlee Hill,https://yt3.ggpht.com/ytc/AGIKgqOg8l36lSsFhpXQ8bY4Q-SOOKBXvO45p72WgiwX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQ7All9ZjChS8Z04EHL7ViQ,{'value': 'UCQ7All9ZjChS8Z04EHL7ViQ'},True,none,0,2021-09-20T22:48:01Z,2021-09-20T22:48:01Z,,UgxDiK5VgJSS5nyJKxJ4AaABAg
d380meD0W0M,SPREAD the GOSPEL!,SPREAD the GOSPEL!,Xtremer,https://yt3.ggpht.com/ytc/AGIKgqOXs7I3-UmqSqwDQkf1AJ_1SzzySbW3y_o8rs8k=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXeP0M-y7pz-m-A6VjkHT3w,{'value': 'UCXeP0M-y7pz-m-A6VjkHT3w'},True,none,1,2021-09-18T03:50:47Z,2021-09-18T03:50:47Z,,Ugy_OJWxybIk7B_ocD94AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=5m33s"">5:33</a>",5:33,DynaDel_Bbx,https://yt3.ggpht.com/RWdA6vgj6u4fW6MCXWGsElTrnT-4QrzxqyOxnCZUxmRtrQNJIpoZazL0td-epHDx-e_jBpE2Zg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYs8aNTZahipeSGth2cxNTQ,{'value': 'UCYs8aNTZahipeSGth2cxNTQ'},True,none,0,2021-09-17T10:43:17Z,2021-09-17T10:43:17Z,,UgxkQqz5ld2m-4lVS5x4AaABAg
d380meD0W0M,Man i love Derik day!,Man i love Derik day!,Leiruz,https://yt3.ggpht.com/xSkiA8Eo5Ym9QeiUwb-Sr2Xndsa3SbzCcnsFpLfJc4vtLv5QxGpDNoCLxUVad9X451jej-6JpQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNhvmDMBBFqZY6L5U80nnTQ,{'value': 'UCNhvmDMBBFqZY6L5U80nnTQ'},True,none,0,2021-08-26T07:43:28Z,2021-08-26T07:43:28Z,,Ugy4uaZ_nEYTcGJcYRJ4AaABAg
d380meD0W0M,I mean Derek,I mean Derek,Ashlee Hill,https://yt3.ggpht.com/ytc/AGIKgqOg8l36lSsFhpXQ8bY4Q-SOOKBXvO45p72WgiwX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQ7All9ZjChS8Z04EHL7ViQ,{'value': 'UCQ7All9ZjChS8Z04EHL7ViQ'},True,none,0,2021-06-16T02:23:17Z,2021-06-16T02:23:17Z,,Ugw1iGsTpyKLMrhjs354AaABAg
d380meD0W0M,That looks like a barbershop George Clooney hairdo,That looks like a barbershop George Clooney hairdo,Ashlee Hill,https://yt3.ggpht.com/ytc/AGIKgqOg8l36lSsFhpXQ8bY4Q-SOOKBXvO45p72WgiwX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQ7All9ZjChS8Z04EHL7ViQ,{'value': 'UCQ7All9ZjChS8Z04EHL7ViQ'},True,none,0,2021-06-16T02:22:25Z,2021-06-16T02:22:25Z,,Ugwz05S_LhTEt3CkNQh4AaABAg
d380meD0W0M,"That started out disgusting, but I&#39;m glad I didn&#39;t stop watching 😂","That started out disgusting, but I'm glad I didn't stop watching 😂",Mister Master,https://yt3.ggpht.com/ytc/AGIKgqP2ap7jpObBe75N-_GGlPW7rY88avU1JZ4U-zAj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwT2xQkrGANmMY1SGSK48VA,{'value': 'UCwT2xQkrGANmMY1SGSK48VA'},True,none,0,2021-06-02T11:54:08Z,2021-06-02T11:54:08Z,,UgzYh5HLg_kHvysQC_R4AaABAg
d380meD0W0M,I love how they keep dares really difficult come on its worth respect.,I love how they keep dares really difficult come on its worth respect.,Doujinshi / Manga.,https://yt3.ggpht.com/ytc/AGIKgqN-BEaPoLFEnYIRSLnO8x6vaXVW_NKuBnOmnOiy=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7JDmrsD4tdS96_FwmfPX7A,{'value': 'UC7JDmrsD4tdS96_FwmfPX7A'},True,none,1,2021-05-25T14:12:19Z,2021-05-25T14:12:19Z,,UgzBccW3AjnRRxp94_l4AaABAg
d380meD0W0M,Recommended but I’ve seen all of these,Recommended but I’ve seen all of these,Nexus,https://yt3.ggpht.com/ytc/AGIKgqMy_dfVwkIeXjZLD3aYtzLurugO6AhqTe5cbaUsmA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFgQephjHsSnhWTjJDx2UHw,{'value': 'UCFgQephjHsSnhWTjJDx2UHw'},True,none,1,2021-05-17T02:07:27Z,2021-05-17T02:07:27Z,,UgwUwKmaBhOoJ4pk9eh4AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=3m18s"">3:18</a> Ryan&#39;s mom in the background watching hella disappointed that this is what their life has come to. Putting leg hairs on a broom with mayo",3:18 Ryan's mom in the background watching hella disappointed that this is what their life has come to. Putting leg hairs on a broom with mayo,JackDNF,https://yt3.ggpht.com/0TkUGZv5Ph0qcy1DMSpdEwTqkGWFL3zvYeOYPmgD0CxfH4m0sRUWql_1xnjYrfyoz7VVfoGRig=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCo8xuovMTuwFLpFlHyI7JDQ,{'value': 'UCo8xuovMTuwFLpFlHyI7JDQ'},True,none,0,2021-05-15T02:19:02Z,2021-05-15T02:19:02Z,,UgzDpc8cfbwl3POnti94AaABAg
d380meD0W0M,god this was one of the best I dare you videos ever,god this was one of the best I dare you videos ever,Keegzz,https://yt3.ggpht.com/4UWchN51F-2o3Tx-yXFLD8C47yLELohIwTfmNtaDBiBopeo7E0lh0RKxtsFHsWCrbnwfhw0snQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGD_b4g_FTis5O3_PRb23tA,{'value': 'UCGD_b4g_FTis5O3_PRb23tA'},True,none,0,2021-05-11T05:02:48Z,2021-05-11T05:02:48Z,,Ugy7sqbAY5_T-DhPMUx4AaABAg
d380meD0W0M,man i miss this,man i miss this,lololand,https://yt3.ggpht.com/ytc/AGIKgqPu-g_GtnTEgAdabCEJLE64rGjN-LRUfqAB_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCArIGnvd-0-q-kmpbF2oDlQ,{'value': 'UCArIGnvd-0-q-kmpbF2oDlQ'},True,none,0,2021-04-25T20:41:26Z,2021-04-25T20:41:26Z,,Ugxiz4ps0PWBJ73gISJ4AaABAg
d380meD0W0M,Worse than the bullet ant glove..lego glove,Worse than the bullet ant glove..lego glove,Nintendope,https://yt3.ggpht.com/ytc/AGIKgqNR00xlrR7u48pI5MiNQSUtuSelacc3-5cSyJeoEqo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQW0R-d9PdsQfwKNG9Txdmw,{'value': 'UCQW0R-d9PdsQfwKNG9Txdmw'},True,none,1,2021-04-19T05:13:56Z,2021-04-19T05:13:56Z,,Ugx_GrZcLBIAFpNWvpt4AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=11m36s"">11:36</a> NOOO<br><br><b>whatre you doing stepbro intensifies</b><br><br><br>NOOOO","11:36 NOOO

*whatre you doing stepbro intensifies*


NOOOO",Broken,https://yt3.ggpht.com/xpGfsbNOykuiX1VPDbY-WtGF-f67n1d9ALEeVrOBt-Bx53OgIvM_W_IF6neINosKO5TFCQ_B=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB5Km42os_ZGHnOOhVudcIg,{'value': 'UCB5Km42os_ZGHnOOhVudcIg'},True,none,0,2021-04-05T06:33:57Z,2021-04-05T06:33:57Z,,Ugzd9Mz98od6tiYgsjt4AaABAg
d380meD0W0M,Man I miss this.,Man I miss this.,♛ KDM ♛,https://yt3.ggpht.com/7kk4JX6nxx--lxQlS0AcFKkFXnQxpekWpnnKDIg_rRDoZfrU5bUrgLfdEMI22WDsnv4PqNdc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCl5kykLv14At3ecaBx-41JA,{'value': 'UCl5kykLv14At3ecaBx-41JA'},True,none,2,2021-03-22T03:01:27Z,2021-03-22T03:01:27Z,,UgwEh7v7eX3-eWw7klZ4AaABAg
d380meD0W0M,This is... My favourite episode of I dare you,This is... My favourite episode of I dare you,Imran Adams,https://yt3.ggpht.com/ytc/AGIKgqOzmVhcF7BVVO3exlgH4BnfU0nV7REnj1nhmxGy29U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCe8vWKa9dJRgCC3ZC7lAATA,{'value': 'UCe8vWKa9dJRgCC3ZC7lAATA'},True,none,1,2021-03-13T19:47:12Z,2021-03-13T19:47:12Z,,UgxHO5lRtl9ae388WcF4AaABAg
d380meD0W0M,March 2021 anyone?,March 2021 anyone?,Emdadish,https://yt3.ggpht.com/ytc/AGIKgqOxqDa2u_z2Ts3EPkpicyk60g5nT2L31ZmOIY3mJw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCR1ifUHK8hvVUefqPGKxKLQ,{'value': 'UCR1ifUHK8hvVUefqPGKxKLQ'},True,none,0,2021-03-11T04:36:54Z,2021-03-11T04:36:54Z,,Ugx7fhhoHMyxrttndi94AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=2m56s"">2:56</a> yes, yes you are Paco","2:56 yes, yes you are Paco",Domonic Pratt,https://yt3.ggpht.com/ytc/AGIKgqN29qZnc19mNQa6Or1ZmSzTEr0ekSCNRal7N3-2og=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCU7wMnJXCLoRNLvzHNSl2Ow,{'value': 'UCU7wMnJXCLoRNLvzHNSl2Ow'},True,none,0,2021-03-08T02:47:15Z,2021-03-08T02:47:15Z,,UgxuSx_MDgR-EtpJ61Z4AaABAg
d380meD0W0M,Derek did a whole 360 spin right in front of her lmao,Derek did a whole 360 spin right in front of her lmao,Sarcastic Guy,https://yt3.ggpht.com/ytc/AGIKgqMrn1UKFQTdIIZD6PWb7op-pGslkAxAk0_Yl8Xs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmhP99lpphd9jcwSF-96Qpg,{'value': 'UCmhP99lpphd9jcwSF-96Qpg'},True,none,0,2021-03-01T22:40:19Z,2021-03-01T22:40:19Z,,Ugw8KW7Rz90NsTD7hZF4AaABAg
d380meD0W0M,Like your movie finding ohana,Like your movie finding ohana,Amar Farook,https://yt3.ggpht.com/ytc/AGIKgqP6U-xbt7o0cUkmtnfbXtwaCclQ5BAnvBZXwA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3KG_JbbuYB7BU5WvVzhDmQ,{'value': 'UC3KG_JbbuYB7BU5WvVzhDmQ'},True,none,0,2021-02-09T11:24:38Z,2021-02-09T11:24:38Z,,UgzVZ99G4u6Mbgi8Yxh4AaABAg
d380meD0W0M,Damn man! Hats off to Derek,Damn man! Hats off to Derek,Aryaman Taparia,https://yt3.ggpht.com/ytc/AGIKgqNBdB3nUob59NGf42p3l3FQaVlh6eKhUQd39A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCi0WBGOL7og4UdEQ4MVS9JQ,{'value': 'UCi0WBGOL7og4UdEQ4MVS9JQ'},True,none,1,2021-02-01T20:36:47Z,2021-02-01T20:36:47Z,,UgzdLLRxor-rQQPBIuZ4AaABAg
d380meD0W0M,"<a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=10m15s"">10:15</a> <a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=11m09s"">11:09</a> <a href=""https://www.youtube.com/watch?v=d380meD0W0M&amp;t=11m45s"">11:45</a> Reaction",10:15 11:09 11:45 Reaction,Red Dzn Mix,https://yt3.ggpht.com/hT1uHY0-6g431hMyV8q6JC4iSH67SPslLqEZISoe9MLtdEGqkBdDqVtzXX11wBrwrpdV3y1QBB8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbe-OqFjFgi_DDtVzJhnheQ,{'value': 'UCbe-OqFjFgi_DDtVzJhnheQ'},True,none,1,2021-01-30T22:43:49Z,2021-01-30T22:46:40Z,,UgxV1c9CkF9oHfVtCMJ4AaABAg
d380meD0W0M,I’m still laughing at how Erika (sorry if I spelt it wrong) at the end was like “that’s cuz you filmed I dare you isn’t it. Did you at least win?” She already knew what was important Lmaoo.,I’m still laughing at how Erika (sorry if I spelt it wrong) at the end was like “that’s cuz you filmed I dare you isn’t it. Did you at least win?” She already knew what was important Lmaoo.,TheGodElf,https://yt3.ggpht.com/ytc/AGIKgqOyZFLYwGs24RLe8WMwEg5mi2iaWFCvs9es5V835g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvfMF5bDgrN6V_ejUo0XOFg,{'value': 'UCvfMF5bDgrN6V_ejUo0XOFg'},True,none,1,2021-01-24T04:42:15Z,2021-01-24T04:42:15Z,,UgyDdf9sKzxMss9xA3p4AaABAg
d380meD0W0M,bruh paco got no shame,bruh paco got no shame,William Van,https://yt3.ggpht.com/ytc/AGIKgqMV1kHkhyVivRBRAqkYqt7PgM2hD0TCBFd-CTxF9g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkH-COGmro9aAOGA5IpXrCw,{'value': 'UCkH-COGmro9aAOGA5IpXrCw'},True,none,1,2021-01-23T00:23:32Z,2021-01-23T00:23:32Z,,Ugxd97Z4YIKi11FHjwx4AaABAg
d380meD0W0M,I dare you to eat ramen noodles without cooking them.,I dare you to eat ramen noodles without cooking them.,Eli Kiefer,https://yt3.ggpht.com/ytc/AGIKgqOBSW_IAjWFyTaPGdvswNl3jPUXJWbAm4HjeMl4zQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUCuA0jOLlRw0-RsxLNq2Lg,{'value': 'UCUCuA0jOLlRw0-RsxLNq2Lg'},True,none,0,2021-01-07T04:37:43Z,2021-01-07T04:37:43Z,,UgxpVAWs29Ms1EiNEXt4AaABAg
d380meD0W0M,Never watch i dare you while eating food,Never watch i dare you while eating food,Maarg Chaudhary,https://yt3.ggpht.com/ytc/AGIKgqNG0yi6JS098edhABSoSmXs8vfbXlNTJG0BL_svNg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSf0ZrvvsaL0_T9_g-T6qRg,{'value': 'UCSf0ZrvvsaL0_T9_g-T6qRg'},True,none,0,2021-01-04T14:05:30Z,2021-01-04T14:05:30Z,,UgxuqMwTxVg_7UMRJIh4AaABAg
d380meD0W0M,this was 1 day before my birthday,this was 1 day before my birthday,bememot1500 :D,https://yt3.ggpht.com/ytc/AGIKgqNUsV2jc7kZrnc0j9o9i4MfBJXQLmLxSEOTwcJ7Iw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbU3jSNPizercaCKjP4495w,{'value': 'UCbU3jSNPizercaCKjP4495w'},True,none,0,2020-12-27T13:41:17Z,2020-12-27T13:41:17Z,,UgyC3LNRjss5i4DqfHp4AaABAg
d380meD0W0M,Just realized National Derrick day coincides with my birthday,Just realized National Derrick day coincides with my birthday,drew rushline,https://yt3.ggpht.com/5EPhTGTekQljXjzCXAMuB2hPwqeky6zz5CVz3TQvd0p8OFSQbIXE5mqHpxAtVRdKCKaXEpaRTg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCFvxSIuK054GXzcHRbn-sZQ,{'value': 'UCFvxSIuK054GXzcHRbn-sZQ'},True,none,0,2020-12-13T22:49:35Z,2020-12-13T22:49:35Z,,UgygtE1K8C2YlmTBi-54AaABAg
